"","city","data_date","id","neighbourhood_cleansed","latitude","longitude","property_type","room_type","accommodates","bedrooms","beds","price","minimum_nights","maximum_nights","availability_30","price_30","revenue_30"
"2744","euskadi","2020-05-30",26404652,"Bilbao",43.26585,-2.9303,"Apartment","Entire home/apt",4,2,3,"$94.00",2,30,28,105,210
"2745","euskadi","2020-05-30",26405070,"Donostia-San SebastiÃ¡n",43.31092,-2.00013,"Apartment","Entire home/apt",4,2,3,"$137.00",3,1124,30,NA,0
"2746","euskadi","2020-05-30",26406216,"Donostia-San SebastiÃ¡n",43.30422,-2.01707,"Townhouse","Private room",2,1,1,"$49.00",4,30,0,49,1470
"2747","euskadi","2020-05-30",26406723,"Donostia-San SebastiÃ¡n",43.30325,-2.01683,"Townhouse","Private room",2,1,2,"$49.00",4,30,0,49,1470
"2748","euskadi","2020-05-30",26408651,"Donostia-San SebastiÃ¡n",43.32485,-1.98475,"Apartment","Entire home/apt",8,4,6,"$192.00",2,60,27,400,1200
"2749","euskadi","2020-05-30",26412225,"Bilbao",43.25908,-2.91823,"Apartment","Private room",2,1,1,"$55.00",2,30,0,69.8333333333333,2095
"2750","euskadi","2020-05-30",26412491,"Donostia-San SebastiÃ¡n",43.309,-1.98028,"Boutique hotel","Hotel room",2,1,1,"$800.00",1,9,0,126.5,3795
"2751","euskadi","2020-05-30",26412912,"Donostia-San SebastiÃ¡n",43.30795,-1.98115,"Boutique hotel","Hotel room",3,1,1,"$900.00",1,9,0,150,4500
"2752","euskadi","2020-05-30",26419146,"Donostia-San SebastiÃ¡n",43.30429,-2.01543,"Townhouse","Private room",4,2,3,"$90.00",2,30,29,102,102
"2753","euskadi","2020-05-30",26434633,"Errenteria",43.30869,-1.90578,"House","Private room",2,1,2,"$30.00",1,7,16,70,980
"2754","euskadi","2020-05-30",26441249,"Donostia-San SebastiÃ¡n",43.32254,-1.97742,"Apartment","Entire home/apt",4,2,3,"$149.00",1,1125,29,118,118
"2755","euskadi","2020-05-30",26462174,"Getaria",43.30257,-2.20602,"Apartment","Entire home/apt",2,1,1,"$95.00",2,60,28,73,146
"2756","euskadi","2020-05-30",26462586,"Getaria",43.30257,-2.20602,"Apartment","Entire home/apt",3,1,2,"$105.00",2,60,23,64.4285714285714,451
"2757","euskadi","2020-05-30",26470752,"Donostia-San SebastiÃ¡n",43.32205,-1.97085,"Apartment","Private room",3,1,3,"$56.00",1,30,24,62.3333333333333,374
"2758","euskadi","2020-05-30",26471711,"Donostia-San SebastiÃ¡n",43.32408,-1.97006,"Apartment","Private room",2,1,1,"$47.00",1,30,29,47,47
"2759","euskadi","2020-05-30",26477604,"Bakio",43.43006,-2.80613,"Apartment","Entire home/apt",3,2,2,"$60.00",1,31,0,60,1800
"2760","euskadi","2020-05-30",26483910,"Donostia-San SebastiÃ¡n",43.31405,-1.98173,"Apartment","Entire home/apt",6,3,3,"$200.00",1,500,20,81.4,814
"2761","euskadi","2020-05-30",26499483,"Bilbao",43.25654,-2.93319,"Apartment","Private room",1,1,1,"$26.00",1,1125,25,30,150
"2762","euskadi","2020-05-30",26511650,"Mutriku",43.30405,-2.38577,"Apartment","Entire home/apt",6,3,4,"$85.00",2,28,27,73.3333333333333,220
"2763","euskadi","2020-05-30",26513966,"Donostia-San SebastiÃ¡n",43.31386,-2.00723,"Apartment","Entire home/apt",4,2,4,"$270.00",1,1125,29,190,190
"2764","euskadi","2020-05-30",26516762,"Azpeitia",43.1852,-2.26339,"Apartment","Entire home/apt",6,3,4,"$65.00",1,1125,16,79.6428571428571,1115
"2765","euskadi","2020-05-30",26521841,"Vitoria-Gasteiz",42.85116,-2.67562,"Apartment","Private room",1,1,1,"$25.00",2,1125,13,25.3529411764706,431
"2766","euskadi","2020-05-30",26524871,"Hondarribia",43.36161,-1.78881,"Apartment","Entire home/apt",5,3,5,"$230.00",3,30,29,230,230
"2767","euskadi","2020-05-30",26526100,"Bilbao",43.27124,-2.94776,"Apartment","Private room",2,1,1,"$13.00",90,1125,0,13,390
"2768","euskadi","2020-05-30",26529833,"Bilbao",43.25522,-2.91601,"Apartment","Private room",2,1,1,"$14.00",90,1125,0,14,420
"2769","euskadi","2020-05-30",26548221,"Bilbao",43.27213,-2.9484,"Apartment","Private room",2,1,1,"$45.00",1,30,29,50,50
