"","city","data_date","id","neighbourhood_cleansed","latitude","longitude","property_type","room_type","accommodates","bedrooms","beds","price","minimum_nights","maximum_nights","availability_30","price_30","revenue_30"
"570","valencia","2020-06-30",5514651,"RUSSAFA",39.45955,-0.3769,"Loft","Entire home/apt",2,0,1,"$49.00",1,1125,12,65,1170
"571","valencia","2020-06-30",5536781,"EL CARME",39.48019,-0.3802,"Apartment","Entire home/apt",2,1,1,"$60.00",2,1125,0,60,1800
"572","valencia","2020-06-30",5546078,"EL PILAR",39.47183,-0.38288,"Apartment","Entire home/apt",3,1,2,"$55.00",2,1125,4,40.9615384615385,1065
"573","valencia","2020-06-30",5560396,"CABANYAL-CANYAMELAR",39.46536,-0.32941,"Apartment","Entire home/apt",4,2,3,"$59.00",3,100,26,90,360
"574","valencia","2020-06-30",5561073,"LA SEU",39.47423,-0.37635,"Loft","Entire home/apt",2,0,1,"$68.00",2,1125,23,67.5714285714286,473
"575","valencia","2020-06-30",5561557,"CABANYAL-CANYAMELAR",39.4646,-0.3297,"Apartment","Entire home/apt",4,2,3,"$59.00",3,1124,29,75,75
"576","valencia","2020-06-30",5578177,"LA XEREA",39.4741,-0.37044,"Apartment","Entire home/apt",5,2,3,"$90.00",2,1125,28,90,180
"577","valencia","2020-06-30",5588671,"RUSSAFA",39.45984,-0.37758,"Apartment","Entire home/apt",4,2,3,"$40.00",1,28,18,82.6666666666667,992
"578","valencia","2020-06-30",5592556,"SANT FRANCESC",39.47086,-0.37799,"Apartment","Entire home/apt",4,1,3,"$95.00",2,1125,30,NA,0
"579","valencia","2020-06-30",5605844,"SANT FRANCESC",39.46822,-0.37612,"Apartment","Entire home/apt",6,2,2,"$95.00",1,1125,0,145.5,4365
"580","valencia","2020-06-30",5640363,"CABANYAL-CANYAMELAR",39.47173,-0.32991,"House","Entire home/apt",4,1,2,"$45.00",3,1125,0,45,1350
"581","valencia","2020-06-30",5651645,"ELS ORRIOLS",39.49174,-0.37301,"Apartment","Entire home/apt",6,2,5,"$60.00",2,1125,0,60,1800
"582","valencia","2020-06-30",5657631,"RUSSAFA",39.46206,-0.36647,"Apartment","Entire home/apt",4,2,2,"$55.00",2,120,21,113.888888888889,1025
"583","valencia","2020-06-30",5680938,"NA ROVELLA",39.44977,-0.37001,"Apartment","Entire home/apt",7,4,6,"$88.00",3,1125,30,NA,0
"584","valencia","2020-06-30",5681457,"CIUTAT DE LES ARTS I DE LES CIENCIES",39.45574,-0.35907,"Apartment","Entire home/apt",7,3,5,"$88.00",3,1125,29,88,88
"585","valencia","2020-06-30",5738060,"EN CORTS",39.45807,-0.37124,"Apartment","Private room",2,1,1,"$25.00",1,7,30,NA,0
"586","valencia","2020-06-30",5744385,"TRINITAT",39.48452,-0.3676,"Apartment","Private room",1,1,1,"$20.00",3,90,29,18,18
"587","valencia","2020-06-30",5754905,"EL CARME",39.47955,-0.37759,"Apartment","Entire home/apt",4,1,1,"$60.00",3,300,18,70,840
"588","valencia","2020-06-30",5756202,"RUSSAFA",39.46011,-0.3743,"Loft","Entire home/apt",3,1,2,"$50.00",3,1125,0,50,1500
"589","valencia","2020-06-30",5777419,"SANT ANTONI",39.48906,-0.37524,"Apartment","Entire home/apt",3,2,2,"$23.00",29,1125,0,25,750
