"","city","data_date","id","neighbourhood_cleansed","latitude","longitude","property_type","room_type","accommodates","bedrooms","beds","price","minimum_nights","maximum_nights","availability_30","price_30","revenue_30"
"5205","bordeaux","2020-06-21",23473266,"Bordeaux Sud",44.83165,-0.57624,"Apartment","Entire home/apt",2,0,1,"$40.00",2,1125,0,36.8,1104
"5206","bordeaux","2020-06-21",23475995,"Ambars-et-Lagrave",44.9362,-0.48939,"House","Entire home/apt",4,2,2,"$50.00",7,31,0,90,2700
"5207","bordeaux","2020-06-21",23478204,"Bgles",44.8096,-0.56342,"Townhouse","Private room",2,1,2,"$28.00",1,1125,25,32,160
"5208","bordeaux","2020-06-21",23480916,"Saint Augustin - Tauzin - Alphonse Dupeux",44.82113,-0.59838,"House","Entire home/apt",3,1,1,"$70.00",1,1125,0,40,1200
"5209","bordeaux","2020-06-21",23481198,"Chartrons - Grand Parc - Jardin Public",44.85287,-0.57086,"Apartment","Entire home/apt",3,1,2,"$90.00",2,1125,2,90,2520
"5210","bordeaux","2020-06-21",23493593,"Bgles",44.79994,-0.55716,"Condominium","Private room",2,1,1,"$34.00",3,1125,28,34,68
"5211","bordeaux","2020-06-21",23500513,"Bordeaux Sud",44.82618,-0.56018,"Apartment","Entire home/apt",2,1,1,"$76.00",1,30,9,76,1596
"5212","bordeaux","2020-06-21",23502909,"Bassens",44.9069,-0.51344,"Townhouse","Entire home/apt",3,2,2,"$38.00",3,1125,24,30,180
"5213","bordeaux","2020-06-21",23512200,"Centre ville (Bordeaux)",44.84133,-0.57979,"Apartment","Entire home/apt",4,2,2,"$90.00",3,1125,29,110,110
"5214","bordeaux","2020-06-21",23515136,"Arlac",44.81968,-0.62377,"House","Entire home/apt",4,1,2,"$80.00",1,15,0,70,2100
"5215","bordeaux","2020-06-21",23515556,"Arlac",44.81941,-0.62208,"Townhouse","Private room",2,1,1,"$40.00",1,4,0,35,1050
"5216","bordeaux","2020-06-21",23516666,"Saint-Aubin-de-Mdoc",44.92232,-0.7284,"House","Entire home/apt",8,4,4,"$250.00",7,1125,0,250,7500
"5217","bordeaux","2020-06-21",23517010,"Chartrons - Grand Parc - Jardin Public",44.85931,-0.57597,"Apartment","Private room",2,1,1,"$19.00",2,60,0,20,600
"5218","bordeaux","2020-06-21",23523445,"Talence",44.81521,-0.57968,"House","Entire home/apt",5,3,5,"$120.00",6,20,0,95,2850
"5219","bordeaux","2020-06-21",23523737,"Eysines",44.88948,-0.65143,"Apartment","Private room",2,1,1,"$21.00",1,10,15,22,330
"5220","bordeaux","2020-06-21",23531052,"Talence",44.79146,-0.58758,"Apartment","Entire home/apt",4,2,3,"$31.00",4,1125,0,28,840
"5221","bordeaux","2020-06-21",23533390,"Saint Augustin - Tauzin - Alphonse Dupeux",44.83295,-0.58903,"Bed and breakfast","Private room",2,1,1,"$39.00",3,1125,0,39,1170
"5222","bordeaux","2020-06-21",23540008,"Centre ville (Bordeaux)",44.83772,-0.56845,"Apartment","Entire home/apt",2,1,1,"$73.00",3,28,15,77.6666666666667,1165
"5223","bordeaux","2020-06-21",23540842,"Centre ville (Bordeaux)",44.83682,-0.57205,"Apartment","Private room",2,1,1,"$37.00",3,13,6,37,888
"5224","bordeaux","2020-06-21",23541513,"Le Taillan-Mdoc",44.90246,-0.70246,"House","Private room",2,1,1,"$29.00",4,62,3,26,702
"5225","bordeaux","2020-06-21",23544238,"Bordeaux Sud",44.82243,-0.56011,"House","Private room",1,1,1,"$55.00",1,5,28,55,110
"5226","bordeaux","2020-06-21",23554875,"Saint Augustin - Tauzin - Alphonse Dupeux",44.83443,-0.58704,"Apartment","Entire home/apt",2,0,1,"$65.00",1,1125,0,65,1950
"5227","bordeaux","2020-06-21",23557193,"Centre ville (Bordeaux)",44.83677,-0.56637,"Apartment","Entire home/apt",6,2,3,"$175.00",3,1125,29,175,175
"5228","bordeaux","2020-06-21",23557525,"Bordeaux Sud",44.83599,-0.56715,"Apartment","Entire home/apt",6,2,3,"$156.00",3,1125,30,NA,0
"5229","bordeaux","2020-06-21",23559000,"Arago-La Chataigneraie",44.78681,-0.65374,"Apartment","Entire home/apt",2,1,1,"$46.00",7,1125,11,46,874
"5230","bordeaux","2020-06-21",23559534,"Bordeaux Sud",44.82622,-0.55982,"Apartment","Entire home/apt",2,1,1,"$55.00",2,1125,23,55,385
"5231","bordeaux","2020-06-21",23560211,"France Alouette",44.78684,-0.65521,"Apartment","Entire home/apt",2,1,1,"$46.00",7,1125,0,46,1380
"5232","bordeaux","2020-06-21",23565552,"Beutre",44.81811,-0.68076,"Condominium","Entire home/apt",4,2,2,"$109.00",2,1124,29,109,109
"5233","bordeaux","2020-06-21",23585844,"Centre ville (Bordeaux)",44.84011,-0.57531,"Apartment","Entire home/apt",1,0,1,"$75.00",1,6,0,75,2250
"5234","bordeaux","2020-06-21",23586233,"Lormont",44.86928,-0.51057,"Apartment","Entire home/apt",2,0,1,"$50.00",2,31,27,40,120
"5235","bordeaux","2020-06-21",23590781,"Bordeaux Sud",44.82851,-0.56962,"Apartment","Entire home/apt",2,1,1,"$51.00",2,26,0,45,1350
"5236","bordeaux","2020-06-21",23594516,"Le Bourg",44.80457,-0.62776,"Chalet","Entire home/apt",2,0,1,"$30.00",5,30,0,25.5333333333333,766
"5237","bordeaux","2020-06-21",23600060,"La Bastide",44.84173,-0.55541,"Apartment","Entire home/apt",4,3,3,"$75.00",2,1125,0,60,1800
"5238","bordeaux","2020-06-21",23600789,"Centre ville (Bordeaux)",44.83566,-0.57667,"Apartment","Entire home/apt",4,2,2,"$129.00",2,1125,0,139,4170
"5239","bordeaux","2020-06-21",23601781,"Centre ville (Bordeaux)",44.84036,-0.57353,"Condominium","Entire home/apt",2,0,1,"$40.00",1,3,0,40,1200
"5240","bordeaux","2020-06-21",23604270,"Bordeaux Sud",44.82913,-0.57037,"Apartment","Entire home/apt",5,2,2,"$75.00",3,1125,0,75,2250
"5241","bordeaux","2020-06-21",23608781,"Bordeaux Sud",44.82861,-0.57302,"House","Entire home/apt",4,2,2,"$93.00",2,1125,29,93,93
"5242","bordeaux","2020-06-21",23611302,"Saint-Aubin-de-Mdoc",44.92356,-0.75237,"House","Private room",6,4,5,"$60.00",1,1125,0,45,1350
"5243","bordeaux","2020-06-21",23619018,"Centre ville (Bordeaux)",44.83662,-0.56946,"Apartment","Entire home/apt",2,1,1,"$70.00",3,30,0,70.7,2121
"5244","bordeaux","2020-06-21",23624387,"Brivazac-Candau",44.80561,-0.61801,"House","Entire home/apt",4,1,1,"$47.00",1,80,12,47,846
"5245","bordeaux","2020-06-21",23624861,"Gambetta-Mairie-Lissandre",44.84907,-0.53596,"House","Private room",2,0,1,"$30.00",1,24,0,235,7050
"5246","bordeaux","2020-06-21",23627538,"Bordeaux Sud",44.82104,-0.56275,"House","Private room",2,1,1,"$39.00",1,1125,1,39,1131
"5247","bordeaux","2020-06-21",23629286,"Bordeaux Sud",44.81944,-0.56342,"House","Entire home/apt",7,4,3,"$120.00",3,1125,5,109.6,2740
"5248","bordeaux","2020-06-21",23629563,"Bruges",44.88441,-0.61478,"Apartment","Entire home/apt",3,1,1,"$45.00",4,1125,0,30,900
"5249","bordeaux","2020-06-21",23637779,"Bordeaux Sud",44.83354,-0.57332,"Apartment","Entire home/apt",4,0,2,"$58.00",1,45,11,58,1102
"5250","bordeaux","2020-06-21",23638884,"Bordeaux Sud",44.83474,-0.57251,"Apartment","Entire home/apt",4,0,2,"$58.00",1,45,14,58,928
"5251","bordeaux","2020-06-21",23641726,"Centre ville (Bordeaux)",44.83722,-0.57048,"Apartment","Entire home/apt",2,1,2,"$50.00",2,1125,0,50,1500
"5252","bordeaux","2020-06-21",23641759,"Caudran",44.84117,-0.61197,"House","Entire home/apt",6,2,3,"$65.00",14,1125,3,65,1755
"5253","bordeaux","2020-06-21",23643364,"Bgles",44.80791,-0.57067,"House","Entire home/apt",6,3,4,"$70.00",2,1125,0,71.8666666666667,2156
"5254","bordeaux","2020-06-21",23648481,"Chartrons - Grand Parc - Jardin Public",44.85046,-0.58531,"House","Private room",2,0,1,"$100.00",2,2,30,NA,0
"5255","bordeaux","2020-06-21",23661142,"Blanquefort",44.91431,-0.62551,"House","Entire home/apt",4,1,2,"$45.00",1,90,0,45,1350
"5256","bordeaux","2020-06-21",23662985,"Centre ville (Bordeaux)",44.84026,-0.56877,"Apartment","Entire home/apt",2,0,1,"$45.00",2,1125,18,45,540
"5257","bordeaux","2020-06-21",23674746,"Bordeaux Sud",44.82646,-0.56628,"House","Entire home/apt",4,1,2,"$85.00",1,1125,0,80,2400
"5258","bordeaux","2020-06-21",23675255,"Bordeaux Sud",44.83345,-0.57045,"Apartment","Entire home/apt",4,1,2,"$55.00",2,1125,22,85,680
"5259","bordeaux","2020-06-21",23681437,"Centre ville (Bordeaux)",44.83711,-0.57463,"Apartment","Entire home/apt",4,1,2,"$65.00",2,1125,0,55,1650
"5260","bordeaux","2020-06-21",23694469,"Chartrons - Grand Parc - Jardin Public",44.84544,-0.57709,"Apartment","Entire home/apt",4,1,2,"$70.00",2,15,0,70,2100
"5261","bordeaux","2020-06-21",23707110,"Bordeaux Sud",44.83422,-0.56335,"Apartment","Private room",2,1,1,"$25.00",1,1125,0,95,2850
"5262","bordeaux","2020-06-21",23707697,"La Glacire",44.83313,-0.61449,"Townhouse","Entire home/apt",8,4,5,"$200.00",2,30,2,250,7000
"5263","bordeaux","2020-06-21",23708489,"Bordeaux Maritime",44.87531,-0.54618,"House","Entire home/apt",8,2,4,"$69.00",2,20,0,89,2670
"5264","bordeaux","2020-06-21",23709201,"Le Taillan-Mdoc",44.91186,-0.69612,"House","Entire home/apt",6,0,3,"$120.00",7,21,0,120,3600
"5265","bordeaux","2020-06-21",23709847,"Saint-Mdard-en-Jalles",44.89604,-0.77121,"House","Entire home/apt",8,4,4,"$290.00",3,28,5,258.8,6470
"5266","bordeaux","2020-06-21",23710521,"Bordeaux Sud",44.82669,-0.56669,"House","Entire home/apt",4,2,2,"$75.00",4,1125,0,50,1500
"5267","bordeaux","2020-06-21",23710987,"Centre ville (Bordeaux)",44.8472,-0.58917,"Apartment","Entire home/apt",5,3,3,"$120.00",2,15,11,89,1691
"5268","bordeaux","2020-06-21",23711262,"Centre ville (Bordeaux)",44.83791,-0.5965,"Townhouse","Entire home/apt",4,1,2,"$50.00",3,14,0,50.5333333333333,1516
"5269","bordeaux","2020-06-21",23713579,"Eysines",44.87817,-0.63587,"House","Private room",2,1,1,"$21.00",4,21,9,22,462
"5270","bordeaux","2020-06-21",23724639,"La Bastide",44.84838,-0.53913,"House","Private room",1,1,1,"$52.00",10,1125,29,52,52
"5271","bordeaux","2020-06-21",23725277,"Bordeaux Maritime",44.85661,-0.56347,"Apartment","Entire home/apt",4,2,2,"$70.00",2,1125,0,70,2100
"5272","bordeaux","2020-06-21",23728533,"Nansouty - Saint Gens",44.81187,-0.5726,"House","Entire home/apt",4,2,2,"$125.00",3,60,7,169.565217391304,3900
"5273","bordeaux","2020-06-21",23729494,"Saint Augustin - Tauzin - Alphonse Dupeux",44.83392,-0.59575,"Apartment","Entire home/apt",3,1,2,"$50.00",1,1125,0,70,2100
"5274","bordeaux","2020-06-21",23734626,"Gambetta-Mairie-Lissandre",44.84723,-0.53463,"Apartment","Entire home/apt",2,1,1,"$35.00",2,1125,0,35,1050
"5275","bordeaux","2020-06-21",23735640,"Saint-Mdard-en-Jalles",44.89743,-0.72702,"House","Entire home/apt",7,4,4,"$170.00",14,14,0,170,5100
"5276","bordeaux","2020-06-21",23739873,"Bordeaux Sud",44.83241,-0.56647,"Apartment","Entire home/apt",2,1,2,"$49.00",3,21,0,49,1470
"5277","bordeaux","2020-06-21",23740652,"Saint Augustin - Tauzin - Alphonse Dupeux",44.83161,-0.58263,"Townhouse","Private room",2,1,1,"$40.00",3,1124,0,40,1200
"5278","bordeaux","2020-06-21",23741233,"Bordeaux Sud",44.82842,-0.56625,"Apartment","Entire home/apt",2,0,1,"$30.00",2,7,0,35,1050
"5279","bordeaux","2020-06-21",23742923,"Nansouty - Saint Gens",44.82096,-0.5801,"Condominium","Entire home/apt",4,1,2,"$45.00",30,130,0,35,1050
"5280","bordeaux","2020-06-21",23743045,"La Glacire",44.83701,-0.6251,"Apartment","Entire home/apt",2,0,1,"$45.00",2,21,27,53,159
"5281","bordeaux","2020-06-21",23744411,"Centre ville (Bordeaux)",44.83888,-0.56986,"Apartment","Entire home/apt",2,1,1,"$54.00",3,1125,0,71.7333333333333,2152
"5282","bordeaux","2020-06-21",23758150,"Chartrons - Grand Parc - Jardin Public",44.85098,-0.56969,"Apartment","Entire home/apt",4,2,3,"$187.00",3,1125,25,187,935
"5283","bordeaux","2020-06-21",23758779,"Palmer-Gravires-Cavailles",44.85912,-0.52456,"Condominium","Private room",2,1,1,"$25.00",1,30,13,25,425
"5284","bordeaux","2020-06-21",23762516,"Centre ville (Bordeaux)",44.84427,-0.59629,"Apartment","Entire home/apt",4,2,2,"$160.00",3,120,0,160,4800
"5285","bordeaux","2020-06-21",23764606,"Talence",44.80451,-0.57651,"Condominium","Entire home/apt",2,1,1,"$85.00",1,1,0,85,2550
"5286","bordeaux","2020-06-21",23765055,"Caudran",44.85228,-0.61953,"House","Entire home/apt",2,1,1,"$56.00",2,1125,0,81.9666666666667,2459
"5287","bordeaux","2020-06-21",23767068,"Bordeaux Maritime",44.85909,-0.56413,"Apartment","Entire home/apt",2,1,1,"$79.00",3,30,0,79,2370
"5288","bordeaux","2020-06-21",23768980,"Centre ville (Bordeaux)",44.84199,-0.57973,"Loft","Entire home/apt",4,1,2,"$80.00",2,6,0,80,2400
"5289","bordeaux","2020-06-21",23775261,"Chartrons - Grand Parc - Jardin Public",44.85098,-0.56969,"Apartment","Entire home/apt",4,2,3,"$166.00",3,1125,26,166,664
"5290","bordeaux","2020-06-21",23776014,"Centre ville (Bordeaux)",44.83643,-0.57119,"Apartment","Entire home/apt",1,0,2,"$45.00",1,1125,0,49,1470
"5291","bordeaux","2020-06-21",23776562,"Centre ville (Bordeaux)",44.83902,-0.57476,"Apartment","Entire home/apt",2,0,1,"$38.00",5,1125,0,38,1140
"5292","bordeaux","2020-06-21",23778768,"Bordeaux Maritime",44.86014,-0.56397,"Apartment","Entire home/apt",2,1,2,"$55.00",5,1125,23,55,385
"5293","bordeaux","2020-06-21",23779218,"Chartrons - Grand Parc - Jardin Public",44.85622,-0.56714,"Condominium","Entire home/apt",2,1,1,"$88.00",3,30,12,90,1620
"5294","bordeaux","2020-06-21",23783460,"Centre ville (Bordeaux)",44.84305,-0.5807,"Apartment","Entire home/apt",3,2,2,"$117.00",2,90,29,101,101
"5295","bordeaux","2020-06-21",23784133,"Bruges",44.87278,-0.58414,"Apartment","Entire home/apt",4,1,2,"$62.00",3,90,0,70,2100
"5296","bordeaux","2020-06-21",23794564,"Caudran",44.83927,-0.61941,"Condominium","Private room",2,1,1,"$50.00",2,5,0,31.6666666666667,950
"5297","bordeaux","2020-06-21",23795843,"Centre ville (Bordeaux)",44.83805,-0.57219,"Apartment","Entire home/apt",2,1,1,"$60.00",2,1125,0,60,1800
