"","country","region","city","data_date","listings_url","calendar_url"
"789","united-kingdom","scotland","edinburgh","2020-06-23","http://data.insideairbnb.com/united-kingdom/scotland/edinburgh/2020-06-23/data/listings.csv.gz","http://data.insideairbnb.com/united-kingdom/scotland/edinburgh/2020-06-23/data/calendar.csv.gz"
"790","united-kingdom","scotland","edinburgh","2020-05-27","http://data.insideairbnb.com/united-kingdom/scotland/edinburgh/2020-05-27/data/listings.csv.gz","http://data.insideairbnb.com/united-kingdom/scotland/edinburgh/2020-05-27/data/calendar.csv.gz"
"791","united-kingdom","scotland","edinburgh","2020-04-27","http://data.insideairbnb.com/united-kingdom/scotland/edinburgh/2020-04-27/data/listings.csv.gz","http://data.insideairbnb.com/united-kingdom/scotland/edinburgh/2020-04-27/data/calendar.csv.gz"
"792","united-kingdom","scotland","edinburgh","2020-03-21","http://data.insideairbnb.com/united-kingdom/scotland/edinburgh/2020-03-21/data/listings.csv.gz","http://data.insideairbnb.com/united-kingdom/scotland/edinburgh/2020-03-21/data/calendar.csv.gz"
"793","united-kingdom","scotland","edinburgh","2020-02-27","http://data.insideairbnb.com/united-kingdom/scotland/edinburgh/2020-02-27/data/listings.csv.gz","http://data.insideairbnb.com/united-kingdom/scotland/edinburgh/2020-02-27/data/calendar.csv.gz"
"794","united-kingdom","scotland","edinburgh","2020-01-27","http://data.insideairbnb.com/united-kingdom/scotland/edinburgh/2020-01-27/data/listings.csv.gz","http://data.insideairbnb.com/united-kingdom/scotland/edinburgh/2020-01-27/data/calendar.csv.gz"
"795","united-kingdom","scotland","edinburgh","2019-12-30","http://data.insideairbnb.com/united-kingdom/scotland/edinburgh/2019-12-30/data/listings.csv.gz","http://data.insideairbnb.com/united-kingdom/scotland/edinburgh/2019-12-30/data/calendar.csv.gz"
"796","united-kingdom","scotland","edinburgh","2019-11-28","http://data.insideairbnb.com/united-kingdom/scotland/edinburgh/2019-11-28/data/listings.csv.gz","http://data.insideairbnb.com/united-kingdom/scotland/edinburgh/2019-11-28/data/calendar.csv.gz"
"797","united-kingdom","scotland","edinburgh","2019-10-25","http://data.insideairbnb.com/united-kingdom/scotland/edinburgh/2019-10-25/data/listings.csv.gz","http://data.insideairbnb.com/united-kingdom/scotland/edinburgh/2019-10-25/data/calendar.csv.gz"
"798","united-kingdom","scotland","edinburgh","2019-09-25","http://data.insideairbnb.com/united-kingdom/scotland/edinburgh/2019-09-25/data/listings.csv.gz","http://data.insideairbnb.com/united-kingdom/scotland/edinburgh/2019-09-25/data/calendar.csv.gz"
"799","united-kingdom","scotland","edinburgh","2019-08-29","http://data.insideairbnb.com/united-kingdom/scotland/edinburgh/2019-08-29/data/listings.csv.gz","http://data.insideairbnb.com/united-kingdom/scotland/edinburgh/2019-08-29/data/calendar.csv.gz"
"800","united-kingdom","scotland","edinburgh","2019-07-21","http://data.insideairbnb.com/united-kingdom/scotland/edinburgh/2019-07-21/data/listings.csv.gz","http://data.insideairbnb.com/united-kingdom/scotland/edinburgh/2019-07-21/data/calendar.csv.gz"
"801","united-kingdom","scotland","edinburgh","2019-06-25","http://data.insideairbnb.com/united-kingdom/scotland/edinburgh/2019-06-25/data/listings.csv.gz","http://data.insideairbnb.com/united-kingdom/scotland/edinburgh/2019-06-25/data/calendar.csv.gz"
"802","united-kingdom","scotland","edinburgh","2019-05-24","http://data.insideairbnb.com/united-kingdom/scotland/edinburgh/2019-05-24/data/listings.csv.gz","http://data.insideairbnb.com/united-kingdom/scotland/edinburgh/2019-05-24/data/calendar.csv.gz"
"803","united-kingdom","scotland","edinburgh","2019-04-21","http://data.insideairbnb.com/united-kingdom/scotland/edinburgh/2019-04-21/data/listings.csv.gz","http://data.insideairbnb.com/united-kingdom/scotland/edinburgh/2019-04-21/data/calendar.csv.gz"
"804","united-kingdom","scotland","edinburgh","2019-03-19","http://data.insideairbnb.com/united-kingdom/scotland/edinburgh/2019-03-19/data/listings.csv.gz","http://data.insideairbnb.com/united-kingdom/scotland/edinburgh/2019-03-19/data/calendar.csv.gz"
"805","united-kingdom","scotland","edinburgh","2019-02-13","http://data.insideairbnb.com/united-kingdom/scotland/edinburgh/2019-02-13/data/listings.csv.gz","http://data.insideairbnb.com/united-kingdom/scotland/edinburgh/2019-02-13/data/calendar.csv.gz"
"806","united-kingdom","scotland","edinburgh","2019-01-23","http://data.insideairbnb.com/united-kingdom/scotland/edinburgh/2019-01-23/data/listings.csv.gz","http://data.insideairbnb.com/united-kingdom/scotland/edinburgh/2019-01-23/data/calendar.csv.gz"
"807","united-kingdom","scotland","edinburgh","2018-12-16","http://data.insideairbnb.com/united-kingdom/scotland/edinburgh/2018-12-16/data/listings.csv.gz","http://data.insideairbnb.com/united-kingdom/scotland/edinburgh/2018-12-16/data/calendar.csv.gz"
"808","united-kingdom","scotland","edinburgh","2018-11-18","http://data.insideairbnb.com/united-kingdom/scotland/edinburgh/2018-11-18/data/listings.csv.gz","http://data.insideairbnb.com/united-kingdom/scotland/edinburgh/2018-11-18/data/calendar.csv.gz"
"809","united-kingdom","scotland","edinburgh","2018-10-16","http://data.insideairbnb.com/united-kingdom/scotland/edinburgh/2018-10-16/data/listings.csv.gz","http://data.insideairbnb.com/united-kingdom/scotland/edinburgh/2018-10-16/data/calendar.csv.gz"
"810","united-kingdom","scotland","edinburgh","2018-09-14","http://data.insideairbnb.com/united-kingdom/scotland/edinburgh/2018-09-14/data/listings.csv.gz","http://data.insideairbnb.com/united-kingdom/scotland/edinburgh/2018-09-14/data/calendar.csv.gz"
"811","united-kingdom","scotland","edinburgh","2018-08-20","http://data.insideairbnb.com/united-kingdom/scotland/edinburgh/2018-08-20/data/listings.csv.gz","http://data.insideairbnb.com/united-kingdom/scotland/edinburgh/2018-08-20/data/calendar.csv.gz"
"812","united-kingdom","scotland","edinburgh","2018-07-28","http://data.insideairbnb.com/united-kingdom/scotland/edinburgh/2018-07-28/data/listings.csv.gz","http://data.insideairbnb.com/united-kingdom/scotland/edinburgh/2018-07-28/data/calendar.csv.gz"
"813","united-kingdom","scotland","edinburgh","2017-09-18","http://data.insideairbnb.com/united-kingdom/scotland/edinburgh/2017-09-18/data/listings.csv.gz","http://data.insideairbnb.com/united-kingdom/scotland/edinburgh/2017-09-18/data/calendar.csv.gz"
"814","united-kingdom","scotland","edinburgh","2017-08-14","http://data.insideairbnb.com/united-kingdom/scotland/edinburgh/2017-08-14/data/listings.csv.gz","http://data.insideairbnb.com/united-kingdom/scotland/edinburgh/2017-08-14/data/calendar.csv.gz"
"815","united-kingdom","scotland","edinburgh","2017-07-14","http://data.insideairbnb.com/united-kingdom/scotland/edinburgh/2017-07-14/data/listings.csv.gz","http://data.insideairbnb.com/united-kingdom/scotland/edinburgh/2017-07-14/data/calendar.csv.gz"
"816","united-kingdom","scotland","edinburgh","2017-06-13","http://data.insideairbnb.com/united-kingdom/scotland/edinburgh/2017-06-13/data/listings.csv.gz","http://data.insideairbnb.com/united-kingdom/scotland/edinburgh/2017-06-13/data/calendar.csv.gz"
"817","united-kingdom","scotland","edinburgh","2017-05-12","http://data.insideairbnb.com/united-kingdom/scotland/edinburgh/2017-05-12/data/listings.csv.gz","http://data.insideairbnb.com/united-kingdom/scotland/edinburgh/2017-05-12/data/calendar.csv.gz"
"818","united-kingdom","scotland","edinburgh","2017-04-14","http://data.insideairbnb.com/united-kingdom/scotland/edinburgh/2017-04-14/data/listings.csv.gz","http://data.insideairbnb.com/united-kingdom/scotland/edinburgh/2017-04-14/data/calendar.csv.gz"
"819","united-kingdom","scotland","edinburgh","2017-03-14","http://data.insideairbnb.com/united-kingdom/scotland/edinburgh/2017-03-14/data/listings.csv.gz","http://data.insideairbnb.com/united-kingdom/scotland/edinburgh/2017-03-14/data/calendar.csv.gz"
"820","united-kingdom","scotland","edinburgh","2017-02-18","http://data.insideairbnb.com/united-kingdom/scotland/edinburgh/2017-02-18/data/listings.csv.gz","http://data.insideairbnb.com/united-kingdom/scotland/edinburgh/2017-02-18/data/calendar.csv.gz"
"821","united-kingdom","scotland","edinburgh","2017-01-14","http://data.insideairbnb.com/united-kingdom/scotland/edinburgh/2017-01-14/data/listings.csv.gz","http://data.insideairbnb.com/united-kingdom/scotland/edinburgh/2017-01-14/data/calendar.csv.gz"
"822","united-kingdom","scotland","edinburgh","2016-07-09","http://data.insideairbnb.com/united-kingdom/scotland/edinburgh/2016-07-09/data/listings.csv.gz","http://data.insideairbnb.com/united-kingdom/scotland/edinburgh/2016-07-09/data/calendar.csv.gz"
"823","spain","pv","euskadi","2020-06-28","http://data.insideairbnb.com/spain/pv/euskadi/2020-06-28/data/listings.csv.gz","http://data.insideairbnb.com/spain/pv/euskadi/2020-06-28/data/calendar.csv.gz"
"824","spain","pv","euskadi","2020-05-30","http://data.insideairbnb.com/spain/pv/euskadi/2020-05-30/data/listings.csv.gz","http://data.insideairbnb.com/spain/pv/euskadi/2020-05-30/data/calendar.csv.gz"
"825","spain","pv","euskadi","2020-04-30","http://data.insideairbnb.com/spain/pv/euskadi/2020-04-30/data/listings.csv.gz","http://data.insideairbnb.com/spain/pv/euskadi/2020-04-30/data/calendar.csv.gz"
"826","spain","pv","euskadi","2020-03-26","http://data.insideairbnb.com/spain/pv/euskadi/2020-03-26/data/listings.csv.gz","http://data.insideairbnb.com/spain/pv/euskadi/2020-03-26/data/calendar.csv.gz"
"827","spain","pv","euskadi","2020-02-29","http://data.insideairbnb.com/spain/pv/euskadi/2020-02-29/data/listings.csv.gz","http://data.insideairbnb.com/spain/pv/euskadi/2020-02-29/data/calendar.csv.gz"
"828","spain","pv","euskadi","2020-01-31","http://data.insideairbnb.com/spain/pv/euskadi/2020-01-31/data/listings.csv.gz","http://data.insideairbnb.com/spain/pv/euskadi/2020-01-31/data/calendar.csv.gz"
"829","spain","pv","euskadi","2019-12-31","http://data.insideairbnb.com/spain/pv/euskadi/2019-12-31/data/listings.csv.gz","http://data.insideairbnb.com/spain/pv/euskadi/2019-12-31/data/calendar.csv.gz"
"830","spain","pv","euskadi","2019-11-30","http://data.insideairbnb.com/spain/pv/euskadi/2019-11-30/data/listings.csv.gz","http://data.insideairbnb.com/spain/pv/euskadi/2019-11-30/data/calendar.csv.gz"
"831","spain","pv","euskadi","2019-10-30","http://data.insideairbnb.com/spain/pv/euskadi/2019-10-30/data/listings.csv.gz","http://data.insideairbnb.com/spain/pv/euskadi/2019-10-30/data/calendar.csv.gz"
"832","spain","pv","euskadi","2019-09-30","http://data.insideairbnb.com/spain/pv/euskadi/2019-09-30/data/listings.csv.gz","http://data.insideairbnb.com/spain/pv/euskadi/2019-09-30/data/calendar.csv.gz"
"833","spain","pv","euskadi","2019-08-31","http://data.insideairbnb.com/spain/pv/euskadi/2019-08-31/data/listings.csv.gz","http://data.insideairbnb.com/spain/pv/euskadi/2019-08-31/data/calendar.csv.gz"
"834","spain","pv","euskadi","2019-07-29","http://data.insideairbnb.com/spain/pv/euskadi/2019-07-29/data/listings.csv.gz","http://data.insideairbnb.com/spain/pv/euskadi/2019-07-29/data/calendar.csv.gz"
"835","spain","pv","euskadi","2019-06-30","http://data.insideairbnb.com/spain/pv/euskadi/2019-06-30/data/listings.csv.gz","http://data.insideairbnb.com/spain/pv/euskadi/2019-06-30/data/calendar.csv.gz"
"836","spain","pv","euskadi","2019-05-29","http://data.insideairbnb.com/spain/pv/euskadi/2019-05-29/data/listings.csv.gz","http://data.insideairbnb.com/spain/pv/euskadi/2019-05-29/data/calendar.csv.gz"
"837","spain","pv","euskadi","2019-04-29","http://data.insideairbnb.com/spain/pv/euskadi/2019-04-29/data/listings.csv.gz","http://data.insideairbnb.com/spain/pv/euskadi/2019-04-29/data/calendar.csv.gz"
"838","spain","pv","euskadi","2019-03-30","http://data.insideairbnb.com/spain/pv/euskadi/2019-03-30/data/listings.csv.gz","http://data.insideairbnb.com/spain/pv/euskadi/2019-03-30/data/calendar.csv.gz"
"839","spain","pv","euskadi","2019-02-19","http://data.insideairbnb.com/spain/pv/euskadi/2019-02-19/data/listings.csv.gz","http://data.insideairbnb.com/spain/pv/euskadi/2019-02-19/data/calendar.csv.gz"
"840","spain","pv","euskadi","2019-01-30","http://data.insideairbnb.com/spain/pv/euskadi/2019-01-30/data/listings.csv.gz","http://data.insideairbnb.com/spain/pv/euskadi/2019-01-30/data/calendar.csv.gz"
"841","spain","pv","euskadi","2018-12-22","http://data.insideairbnb.com/spain/pv/euskadi/2018-12-22/data/listings.csv.gz","http://data.insideairbnb.com/spain/pv/euskadi/2018-12-22/data/calendar.csv.gz"
"842","spain","pv","euskadi","2018-11-26","http://data.insideairbnb.com/spain/pv/euskadi/2018-11-26/data/listings.csv.gz","http://data.insideairbnb.com/spain/pv/euskadi/2018-11-26/data/calendar.csv.gz"
"843","spain","pv","euskadi","2018-10-20","http://data.insideairbnb.com/spain/pv/euskadi/2018-10-20/data/listings.csv.gz","http://data.insideairbnb.com/spain/pv/euskadi/2018-10-20/data/calendar.csv.gz"
"844","spain","pv","euskadi","2018-09-27","http://data.insideairbnb.com/spain/pv/euskadi/2018-09-27/data/listings.csv.gz","http://data.insideairbnb.com/spain/pv/euskadi/2018-09-27/data/calendar.csv.gz"
"845","spain","pv","euskadi","2018-08-28","http://data.insideairbnb.com/spain/pv/euskadi/2018-08-28/data/listings.csv.gz","http://data.insideairbnb.com/spain/pv/euskadi/2018-08-28/data/calendar.csv.gz"
"846","spain","pv","euskadi","2018-07-31","http://data.insideairbnb.com/spain/pv/euskadi/2018-07-31/data/listings.csv.gz","http://data.insideairbnb.com/spain/pv/euskadi/2018-07-31/data/calendar.csv.gz"
"847","spain","pv","euskadi","2018-04-21","http://data.insideairbnb.com/spain/pv/euskadi/2018-04-21/data/listings.csv.gz","http://data.insideairbnb.com/spain/pv/euskadi/2018-04-21/data/calendar.csv.gz"
"848","italy","toscana","florence","2020-08-31","http://data.insideairbnb.com/italy/toscana/florence/2020-08-31/data/listings.csv.gz","http://data.insideairbnb.com/italy/toscana/florence/2020-08-31/data/calendar.csv.gz"
"849","italy","toscana","florence","2020-07-23","http://data.insideairbnb.com/italy/toscana/florence/2020-07-23/data/listings.csv.gz","http://data.insideairbnb.com/italy/toscana/florence/2020-07-23/data/calendar.csv.gz"
"850","italy","toscana","florence","2020-06-19","http://data.insideairbnb.com/italy/toscana/florence/2020-06-19/data/listings.csv.gz","http://data.insideairbnb.com/italy/toscana/florence/2020-06-19/data/calendar.csv.gz"
"851","italy","toscana","florence","2020-05-24","http://data.insideairbnb.com/italy/toscana/florence/2020-05-24/data/listings.csv.gz","http://data.insideairbnb.com/italy/toscana/florence/2020-05-24/data/calendar.csv.gz"
"852","italy","toscana","florence","2020-04-30","http://data.insideairbnb.com/italy/toscana/florence/2020-04-30/data/listings.csv.gz","http://data.insideairbnb.com/italy/toscana/florence/2020-04-30/data/calendar.csv.gz"
"853","italy","toscana","florence","2020-03-31","http://data.insideairbnb.com/italy/toscana/florence/2020-03-31/data/listings.csv.gz","http://data.insideairbnb.com/italy/toscana/florence/2020-03-31/data/calendar.csv.gz"
"854","italy","toscana","florence","2020-02-26","http://data.insideairbnb.com/italy/toscana/florence/2020-02-26/data/listings.csv.gz","http://data.insideairbnb.com/italy/toscana/florence/2020-02-26/data/calendar.csv.gz"
"855","italy","toscana","florence","2020-01-22","http://data.insideairbnb.com/italy/toscana/florence/2020-01-22/data/listings.csv.gz","http://data.insideairbnb.com/italy/toscana/florence/2020-01-22/data/calendar.csv.gz"
"856","italy","toscana","florence","2019-12-24","http://data.insideairbnb.com/italy/toscana/florence/2019-12-24/data/listings.csv.gz","http://data.insideairbnb.com/italy/toscana/florence/2019-12-24/data/calendar.csv.gz"
"857","italy","toscana","florence","2019-11-24","http://data.insideairbnb.com/italy/toscana/florence/2019-11-24/data/listings.csv.gz","http://data.insideairbnb.com/italy/toscana/florence/2019-11-24/data/calendar.csv.gz"
"858","italy","toscana","florence","2019-10-19","http://data.insideairbnb.com/italy/toscana/florence/2019-10-19/data/listings.csv.gz","http://data.insideairbnb.com/italy/toscana/florence/2019-10-19/data/calendar.csv.gz"
"859","italy","toscana","florence","2019-09-23","http://data.insideairbnb.com/italy/toscana/florence/2019-09-23/data/listings.csv.gz","http://data.insideairbnb.com/italy/toscana/florence/2019-09-23/data/calendar.csv.gz"
"860","italy","toscana","florence","2019-08-15","http://data.insideairbnb.com/italy/toscana/florence/2019-08-15/data/listings.csv.gz","http://data.insideairbnb.com/italy/toscana/florence/2019-08-15/data/calendar.csv.gz"
"861","italy","toscana","florence","2019-07-15","http://data.insideairbnb.com/italy/toscana/florence/2019-07-15/data/listings.csv.gz","http://data.insideairbnb.com/italy/toscana/florence/2019-07-15/data/calendar.csv.gz"
"862","italy","toscana","florence","2019-06-22","http://data.insideairbnb.com/italy/toscana/florence/2019-06-22/data/listings.csv.gz","http://data.insideairbnb.com/italy/toscana/florence/2019-06-22/data/calendar.csv.gz"
"863","italy","toscana","florence","2019-05-21","http://data.insideairbnb.com/italy/toscana/florence/2019-05-21/data/listings.csv.gz","http://data.insideairbnb.com/italy/toscana/florence/2019-05-21/data/calendar.csv.gz"
"864","italy","toscana","florence","2019-04-17","http://data.insideairbnb.com/italy/toscana/florence/2019-04-17/data/listings.csv.gz","http://data.insideairbnb.com/italy/toscana/florence/2019-04-17/data/calendar.csv.gz"
"865","italy","toscana","florence","2019-03-13","http://data.insideairbnb.com/italy/toscana/florence/2019-03-13/data/listings.csv.gz","http://data.insideairbnb.com/italy/toscana/florence/2019-03-13/data/calendar.csv.gz"
"866","italy","toscana","florence","2019-02-11","http://data.insideairbnb.com/italy/toscana/florence/2019-02-11/data/listings.csv.gz","http://data.insideairbnb.com/italy/toscana/florence/2019-02-11/data/calendar.csv.gz"
"867","italy","toscana","florence","2019-01-19","http://data.insideairbnb.com/italy/toscana/florence/2019-01-19/data/listings.csv.gz","http://data.insideairbnb.com/italy/toscana/florence/2019-01-19/data/calendar.csv.gz"
"868","italy","toscana","florence","2018-12-14","http://data.insideairbnb.com/italy/toscana/florence/2018-12-14/data/listings.csv.gz","http://data.insideairbnb.com/italy/toscana/florence/2018-12-14/data/calendar.csv.gz"
"869","italy","toscana","florence","2018-11-15","http://data.insideairbnb.com/italy/toscana/florence/2018-11-15/data/listings.csv.gz","http://data.insideairbnb.com/italy/toscana/florence/2018-11-15/data/calendar.csv.gz"
"870","italy","toscana","florence","2018-10-16","http://data.insideairbnb.com/italy/toscana/florence/2018-10-16/data/listings.csv.gz","http://data.insideairbnb.com/italy/toscana/florence/2018-10-16/data/calendar.csv.gz"
"871","italy","toscana","florence","2018-09-14","http://data.insideairbnb.com/italy/toscana/florence/2018-09-14/data/listings.csv.gz","http://data.insideairbnb.com/italy/toscana/florence/2018-09-14/data/calendar.csv.gz"
"872","italy","toscana","florence","2018-08-18","http://data.insideairbnb.com/italy/toscana/florence/2018-08-18/data/listings.csv.gz","http://data.insideairbnb.com/italy/toscana/florence/2018-08-18/data/calendar.csv.gz"
"873","italy","toscana","florence","2018-07-13","http://data.insideairbnb.com/italy/toscana/florence/2018-07-13/data/listings.csv.gz","http://data.insideairbnb.com/italy/toscana/florence/2018-07-13/data/calendar.csv.gz"
"874","italy","toscana","florence","2018-06-18","http://data.insideairbnb.com/italy/toscana/florence/2018-06-18/data/listings.csv.gz","http://data.insideairbnb.com/italy/toscana/florence/2018-06-18/data/calendar.csv.gz"
"875","italy","toscana","florence","2018-05-18","http://data.insideairbnb.com/italy/toscana/florence/2018-05-18/data/listings.csv.gz","http://data.insideairbnb.com/italy/toscana/florence/2018-05-18/data/calendar.csv.gz"
"876","italy","toscana","florence","2018-04-16","http://data.insideairbnb.com/italy/toscana/florence/2018-04-16/data/listings.csv.gz","http://data.insideairbnb.com/italy/toscana/florence/2018-04-16/data/calendar.csv.gz"
"877","switzerland","geneva","geneva","2020-06-23","http://data.insideairbnb.com/switzerland/geneva/geneva/2020-06-23/data/listings.csv.gz","http://data.insideairbnb.com/switzerland/geneva/geneva/2020-06-23/data/calendar.csv.gz"
"878","switzerland","geneva","geneva","2020-05-28","http://data.insideairbnb.com/switzerland/geneva/geneva/2020-05-28/data/listings.csv.gz","http://data.insideairbnb.com/switzerland/geneva/geneva/2020-05-28/data/calendar.csv.gz"
"879","switzerland","geneva","geneva","2020-04-28","http://data.insideairbnb.com/switzerland/geneva/geneva/2020-04-28/data/listings.csv.gz","http://data.insideairbnb.com/switzerland/geneva/geneva/2020-04-28/data/calendar.csv.gz"
"880","switzerland","geneva","geneva","2020-03-21","http://data.insideairbnb.com/switzerland/geneva/geneva/2020-03-21/data/listings.csv.gz","http://data.insideairbnb.com/switzerland/geneva/geneva/2020-03-21/data/calendar.csv.gz"
"881","switzerland","geneva","geneva","2020-02-27","http://data.insideairbnb.com/switzerland/geneva/geneva/2020-02-27/data/listings.csv.gz","http://data.insideairbnb.com/switzerland/geneva/geneva/2020-02-27/data/calendar.csv.gz"
"882","switzerland","geneva","geneva","2020-01-28","http://data.insideairbnb.com/switzerland/geneva/geneva/2020-01-28/data/listings.csv.gz","http://data.insideairbnb.com/switzerland/geneva/geneva/2020-01-28/data/calendar.csv.gz"
"883","switzerland","geneva","geneva","2019-12-30","http://data.insideairbnb.com/switzerland/geneva/geneva/2019-12-30/data/listings.csv.gz","http://data.insideairbnb.com/switzerland/geneva/geneva/2019-12-30/data/calendar.csv.gz"
"884","switzerland","geneva","geneva","2019-11-28","http://data.insideairbnb.com/switzerland/geneva/geneva/2019-11-28/data/listings.csv.gz","http://data.insideairbnb.com/switzerland/geneva/geneva/2019-11-28/data/calendar.csv.gz"
"885","switzerland","geneva","geneva","2019-10-26","http://data.insideairbnb.com/switzerland/geneva/geneva/2019-10-26/data/listings.csv.gz","http://data.insideairbnb.com/switzerland/geneva/geneva/2019-10-26/data/calendar.csv.gz"
"886","switzerland","geneva","geneva","2019-09-25","http://data.insideairbnb.com/switzerland/geneva/geneva/2019-09-25/data/listings.csv.gz","http://data.insideairbnb.com/switzerland/geneva/geneva/2019-09-25/data/calendar.csv.gz"
"887","switzerland","geneva","geneva","2019-08-29","http://data.insideairbnb.com/switzerland/geneva/geneva/2019-08-29/data/listings.csv.gz","http://data.insideairbnb.com/switzerland/geneva/geneva/2019-08-29/data/calendar.csv.gz"
"888","switzerland","geneva","geneva","2019-07-22","http://data.insideairbnb.com/switzerland/geneva/geneva/2019-07-22/data/listings.csv.gz","http://data.insideairbnb.com/switzerland/geneva/geneva/2019-07-22/data/calendar.csv.gz"
"889","switzerland","geneva","geneva","2019-06-25","http://data.insideairbnb.com/switzerland/geneva/geneva/2019-06-25/data/listings.csv.gz","http://data.insideairbnb.com/switzerland/geneva/geneva/2019-06-25/data/calendar.csv.gz"
"890","switzerland","geneva","geneva","2019-05-25","http://data.insideairbnb.com/switzerland/geneva/geneva/2019-05-25/data/listings.csv.gz","http://data.insideairbnb.com/switzerland/geneva/geneva/2019-05-25/data/calendar.csv.gz"
"891","switzerland","geneva","geneva","2019-04-22","http://data.insideairbnb.com/switzerland/geneva/geneva/2019-04-22/data/listings.csv.gz","http://data.insideairbnb.com/switzerland/geneva/geneva/2019-04-22/data/calendar.csv.gz"
"892","switzerland","geneva","geneva","2019-03-23","http://data.insideairbnb.com/switzerland/geneva/geneva/2019-03-23/data/listings.csv.gz","http://data.insideairbnb.com/switzerland/geneva/geneva/2019-03-23/data/calendar.csv.gz"
"893","switzerland","geneva","geneva","2019-02-16","http://data.insideairbnb.com/switzerland/geneva/geneva/2019-02-16/data/listings.csv.gz","http://data.insideairbnb.com/switzerland/geneva/geneva/2019-02-16/data/calendar.csv.gz"
"894","switzerland","geneva","geneva","2019-01-23","http://data.insideairbnb.com/switzerland/geneva/geneva/2019-01-23/data/listings.csv.gz","http://data.insideairbnb.com/switzerland/geneva/geneva/2019-01-23/data/calendar.csv.gz"
"895","switzerland","geneva","geneva","2018-12-16","http://data.insideairbnb.com/switzerland/geneva/geneva/2018-12-16/data/listings.csv.gz","http://data.insideairbnb.com/switzerland/geneva/geneva/2018-12-16/data/calendar.csv.gz"
"896","switzerland","geneva","geneva","2018-11-19","http://data.insideairbnb.com/switzerland/geneva/geneva/2018-11-19/data/listings.csv.gz","http://data.insideairbnb.com/switzerland/geneva/geneva/2018-11-19/data/calendar.csv.gz"
"897","switzerland","geneva","geneva","2018-10-16","http://data.insideairbnb.com/switzerland/geneva/geneva/2018-10-16/data/listings.csv.gz","http://data.insideairbnb.com/switzerland/geneva/geneva/2018-10-16/data/calendar.csv.gz"
"898","switzerland","geneva","geneva","2018-09-16","http://data.insideairbnb.com/switzerland/geneva/geneva/2018-09-16/data/listings.csv.gz","http://data.insideairbnb.com/switzerland/geneva/geneva/2018-09-16/data/calendar.csv.gz"
"899","switzerland","geneva","geneva","2018-08-20","http://data.insideairbnb.com/switzerland/geneva/geneva/2018-08-20/data/listings.csv.gz","http://data.insideairbnb.com/switzerland/geneva/geneva/2018-08-20/data/calendar.csv.gz"
"900","switzerland","geneva","geneva","2018-07-28","http://data.insideairbnb.com/switzerland/geneva/geneva/2018-07-28/data/listings.csv.gz","http://data.insideairbnb.com/switzerland/geneva/geneva/2018-07-28/data/calendar.csv.gz"
"901","switzerland","geneva","geneva","2018-04-18","http://data.insideairbnb.com/switzerland/geneva/geneva/2018-04-18/data/listings.csv.gz","http://data.insideairbnb.com/switzerland/geneva/geneva/2018-04-18/data/calendar.csv.gz"
"902","switzerland","geneva","geneva","2018-01-27","http://data.insideairbnb.com/switzerland/geneva/geneva/2018-01-27/data/listings.csv.gz","http://data.insideairbnb.com/switzerland/geneva/geneva/2018-01-27/data/calendar.csv.gz"
"903","switzerland","geneva","geneva","2017-12-17","http://data.insideairbnb.com/switzerland/geneva/geneva/2017-12-17/data/listings.csv.gz","http://data.insideairbnb.com/switzerland/geneva/geneva/2017-12-17/data/calendar.csv.gz"
"904","switzerland","geneva","geneva","2017-11-19","http://data.insideairbnb.com/switzerland/geneva/geneva/2017-11-19/data/listings.csv.gz","http://data.insideairbnb.com/switzerland/geneva/geneva/2017-11-19/data/calendar.csv.gz"
"905","switzerland","geneva","geneva","2017-10-17","http://data.insideairbnb.com/switzerland/geneva/geneva/2017-10-17/data/listings.csv.gz","http://data.insideairbnb.com/switzerland/geneva/geneva/2017-10-17/data/calendar.csv.gz"
"906","switzerland","geneva","geneva","2017-09-18","http://data.insideairbnb.com/switzerland/geneva/geneva/2017-09-18/data/listings.csv.gz","http://data.insideairbnb.com/switzerland/geneva/geneva/2017-09-18/data/calendar.csv.gz"
"907","switzerland","geneva","geneva","2017-08-15","http://data.insideairbnb.com/switzerland/geneva/geneva/2017-08-15/data/listings.csv.gz","http://data.insideairbnb.com/switzerland/geneva/geneva/2017-08-15/data/calendar.csv.gz"
"908","switzerland","geneva","geneva","2017-07-14","http://data.insideairbnb.com/switzerland/geneva/geneva/2017-07-14/data/listings.csv.gz","http://data.insideairbnb.com/switzerland/geneva/geneva/2017-07-14/data/calendar.csv.gz"
"909","switzerland","geneva","geneva","2017-06-13","http://data.insideairbnb.com/switzerland/geneva/geneva/2017-06-13/data/listings.csv.gz","http://data.insideairbnb.com/switzerland/geneva/geneva/2017-06-13/data/calendar.csv.gz"
"910","switzerland","geneva","geneva","2017-05-13","http://data.insideairbnb.com/switzerland/geneva/geneva/2017-05-13/data/listings.csv.gz","http://data.insideairbnb.com/switzerland/geneva/geneva/2017-05-13/data/calendar.csv.gz"
"911","switzerland","geneva","geneva","2017-04-15","http://data.insideairbnb.com/switzerland/geneva/geneva/2017-04-15/data/listings.csv.gz","http://data.insideairbnb.com/switzerland/geneva/geneva/2017-04-15/data/calendar.csv.gz"
